Domain,Date,SpamRate,DomainReputation,DkimSuccess,DmarcSuccess,SpfSuccess,InboundEncryption,spam_rate_change,volatility_7d,spam_rate_zscore,spam_rate_ma7
jobguide360.com,2025-04-12,0.004,MEDIUM,1.0,1.0,,1.0,1.0,0.002193062655175046,-0.7312050102136971,0.004857142857142858
jobguide360.com,2025-04-13,0.005,MEDIUM,1.0,1.0,,1.0,0.25,0.0021380899352993043,-0.23480434375859432,0.004714285714285714
jobguide360.com,2025-04-14,0.005,MEDIUM,1.0,1.0,,1.0,0.0,0.002070196678026968,-0.1613131556860902,0.004571428571428572
jobguide360.com,2025-04-15,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.002070196678026968,0.8565026783055506,0.004571428571428572
jobguide360.com,2025-04-16,0.007,HIGH,1.0,1.0,,1.0,0.0,0.0018898223650460357,0.8298227678712689,0.005285714285714287
jobguide360.com,2025-04-17,0.009,HIGH,1.0,1.0,,1.0,0.2857142857142856,0.002299068134204358,1.889170982175016,0.005571428571428572
jobguide360.com,2025-04-18,0.012,HIGH,1.0,1.0,,1.0,0.3333333333333335,0.0027688746209726276,2.8800993154817536,0.007
jobguide360.com,2025-04-19,0.007,HIGH,1.0,1.0,,1.0,-0.41666666666666663,0.002439750182371262,0.586867286126021,0.0074285714285714285
jobguide360.com,2025-04-20,0.009,HIGH,1.0,1.0,,1.0,0.2857142857142856,0.002236067977499714,1.3824250219159402,0.007999999999999998
jobguide360.com,2025-04-21,0.009,HIGH,1.0,1.0,,1.0,0.0,0.0018126539343498406,1.2980363660037848,0.008571428571428572
jobguide360.com,2025-04-22,0.006,HIGH,1.0,1.0,,1.0,-0.33333333333333326,0.0019880595947759263,0.014148479467776073,0.008428571428571428
jobguide360.com,2025-04-23,0.012,HIGH,1.0,1.0,,1.0,1.0,0.002267786838055293,2.2987840917790945,0.009142857142857144
jobguide360.com,2025-04-24,0.012,HIGH,1.0,1.0,,1.0,0.0,0.002507132682111973,2.0438425091546897,0.009571428571428573
jobguide360.com,2025-04-26,0.011,HIGH,1.0,1.0,,1.0,-0.08333333333333337,0.002370453040886342,1.5504668227411205,0.009428571428571429
jobguide360.com,2025-04-27,0.008,HIGH,1.0,1.0,,1.0,-0.2727272727272727,0.002225394561056677,0.3945020605811225,0.009571428571428573
jobguide360.com,2025-04-28,0.01,HIGH,1.0,1.0,,1.0,0.25,0.002214669705568213,1.0956402806330172,0.009714285714285715
jobguide360.com,2025-04-30,0.006,HIGH,1.0,1.0,,1.0,-0.4,0.002627691364061158,-0.3733939969028305,0.009285714285714286
jobguide360.com,2025-05-02,0.006,HIGH,1.0,1.0,,1.0,0.0,0.002627691364061158,-0.37339399690283015,0.009285714285714286
jobguide360.com,2025-05-03,0.007,HIGH,1.0,1.0,,1.0,0.16666666666666674,0.0024397501823712657,-0.038203228440950386,0.008571428571428572
jobguide360.com,2025-05-04,0.007,HIGH,1.0,1.0,,1.0,0.0,0.0019518001458969797,-0.06441105477408329,0.007857142857142858
jobguide360.com,2025-05-05,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.0016329931618553448,-0.8373437120630834,0.007
jobguide360.com,2025-05-06,0.009,HIGH,1.0,1.0,,1.0,0.7999999999999998,0.0017728105208557382,0.666961586684026,0.0071428571428571435
jobguide360.com,2025-05-07,0.004,HIGH,1.0,1.0,,1.0,-0.5555555555555556,0.0016035674514744338,-1.2041594578792032,0.006285714285714285
jobguide360.com,2025-05-08,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0018257418583504537,-1.1246366079175425,0.005999999999999999
jobguide360.com,2025-05-09,0.002,HIGH,1.0,1.0,,1.0,-0.5,0.0023704530408863293,-1.7224179158319122,0.0054285714285714284
jobguide360.com,2025-05-10,0.002,HIGH,1.0,1.0,,1.0,0.0,0.002563479777846548,-1.6000650269564196,0.004714285714285714
jobguide360.com,2025-05-11,0.004,HIGH,1.0,1.0,,1.0,1.0,0.002360387377408247,-0.8827101234542801,0.004285714285714286
jobguide360.com,2025-05-12,0.005,HIGH,1.0,1.0,,1.0,0.25,0.002360387377408247,-0.6073595048108101,0.004285714285714286
jobguide360.com,2025-05-13,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0017320508075687638,0.08021729308822,0.004
jobguide360.com,2025-05-14,0.004,HIGH,1.0,1.0,,1.0,-0.4285714285714286,0.0017320508075687638,-1.0057162233415085,0.004
jobguide360.com,2025-05-15,0.004,HIGH,1.0,1.0,,0.998,0.0,0.0017320508075687638,-1.0057162233415085,0.004
jobguide360.com,2025-05-16,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.001573591584938762,-1.3056222462457328,0.0041428571428571434
jobguide360.com,2025-05-17,0.007,HIGH,1.0,1.0,,1.0,1.3333333333333335,0.0015735915849387654,0.058157704887159246,0.004857142857142858
jobguide360.com,2025-05-18,0.006,MEDIUM,1.0,1.0,,1.0,-0.1428571428571429,0.0015735915849387667,-0.27878655464095325,0.0051428571428571435
jobguide360.com,2025-05-19,0.007,MEDIUM,1.0,1.0,,1.0,0.16666666666666674,0.0017182493859683409,0.06969663866023816,0.0054285714285714284
jobguide360.com,2025-05-20,0.005,MEDIUM,1.0,1.0,,1.0,-0.2857142857142857,0.0015735915849387667,-0.5834171636611715,0.0051428571428571435
jobguide360.com,2025-05-21,0.008,MEDIUM,1.0,1.0,,1.0,0.6000000000000001,0.0017994708216847724,0.5457238820913148,0.005714285714285713
jobguide360.com,2025-05-22,0.006,MEDIUM,1.0,1.0,,1.0,-0.25,0.0016329931618553407,-0.18602743144653452,0.006
jobguide360.com,2025-05-23,0.007,MEDIUM,1.0,1.0,,1.0,0.16666666666666674,0.000975900072948351,0.21398669958631727,0.006571428571428571
jobguide360.com,2025-05-24,0.007,MEDIUM,1.0,1.0,,1.0,0.0,0.000975900072948351,0.24301606120201305,0.006571428571428571
jobguide360.com,2025-05-25,0.005,MEDIUM,1.0,1.0,,1.0,-0.2857142857142857,0.001133893419027524,-0.509419110338055,0.0064285714285714285
jobguide360.com,2025-05-26,0.005,MEDIUM,1.0,1.0,,1.0,0.0,0.0012149857925877628,-0.45880050176509485,0.0061428571428571435
jobguide360.com,2025-05-27,0.004,MEDIUM,1.0,1.0,,1.0,-0.19999999999999996,0.0014142135623729662,-0.852350300754701,0.006
jobguide360.com,2025-05-29,0.007,MEDIUM,1.0,1.0,,1.0,0.75,0.001214985792587761,0.6727103706974547,0.005857142857142858
jobguide360.com,2025-05-30,0.007,MEDIUM,1.0,1.0,,1.0,0.0,0.0012909944487356645,0.7018326026361921,0.005999999999999999
jobguide360.com,2025-05-31,0.007,MEDIUM,1.0,1.0,,1.0,0.0,0.0012909944487356645,0.825797030200705,0.006
jobguide360.com,2025-06-01,0.01,MEDIUM,1.0,1.0,,1.0,0.4285714285714286,0.00198805959477592,2.2459538198005804,0.0064285714285714285
jobguide360.com,2025-06-02,0.007,MEDIUM,1.0,1.0,,1.0,-0.30000000000000004,0.0018898223650460424,0.656776661449131,0.006714285714285715
jobguide360.com,2025-06-04,0.006,MEDIUM,1.0,1.0,,1.0,-0.1428571428571429,0.0017728105208557371,0.15669445254422648,0.006857142857142858
jobguide360.com,2025-06-06,0.01,MEDIUM,1.0,1.0,,1.0,0.6666666666666667,0.0016035674514744392,2.0410286733905147,0.007714285714285715
jobguide360.com,2025-06-08,0.008,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0015735915849387778,1.0046851572474267,0.007857142857142858
jobguide360.com,2025-06-09,0.007,HIGH,1.0,1.0,,1.0,-0.125,0.0015735915849387778,0.5779606837416147,0.007857142857142858
jobguide360.com,2025-06-10,0.007,HIGH,1.0,1.0,,1.0,0.0,0.0015735915849387778,0.5336401112323231,0.007857142857142858
jobguide360.com,2025-06-11,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.0015735915849387752,-0.4897794791857979,0.007142857142857143
jobguide360.com,2025-06-12,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.001976047040118618,-1.0897291540288387,0.006714285714285714
jobguide360.com,2025-06-13,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0022253945610566667,-1.200760750965647,0.0064285714285714285
jobguide360.com,2025-06-14,0.008,HIGH,1.0,1.0,,1.0,1.0,0.0017728105208557352,1.0178428511776179,0.0061428571428571435
jobguide360.com,2025-06-15,0.007,HIGH,1.0,1.0,,1.0,-0.125,0.0016329931618553413,0.4057809374247015,0.006
jobguide360.com,2025-06-16,0.007,HIGH,1.0,1.0,,1.0,0.0,0.0016329931618553413,0.4057809374247015,0.005999999999999999
jobguide360.com,2025-06-18,0.008,HIGH,1.0,1.0,,1.0,0.1428571428571428,0.0017728105208557352,0.9240157707575789,0.006142857142857143
jobguide360.com,2025-06-19,0.008,HIGH,1.0,1.0,,1.0,0.0,0.0018126539343498336,0.8664173280932119,0.006571428571428571
jobguide360.com,2025-06-20,0.007,HIGH,1.0,1.0,,1.0,-0.125,0.0014142135623729714,0.19840996909706535,0.006999999999999999
jobguide360.com,2025-06-21,0.008,HIGH,1.0,1.0,,1.0,0.1428571428571428,0.0005345224838245279,0.8280052326868556,0.007571428571428572
jobguide360.com,2025-06-22,0.008,HIGH,1.0,1.0,,1.0,0.0,0.0005345224838245279,0.7790871223335454,0.007571428571428572
jobguide360.com,2025-06-23,0.008,HIGH,1.0,1.0,,1.0,0.0,0.0004879500364739169,0.7500329895093029,0.007714285714285715
jobguide360.com,2025-06-24,0.007,HIGH,1.0,1.0,,1.0,-0.125,0.0004879500364739169,0.06593804733957374,0.007714285714285715
jobguide360.com,2025-06-25,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.0011126972805282176,-1.1686306835003177,0.007285714285714286
jobguide360.com,2025-06-26,0.009,HIGH,1.0,1.0,,1.0,0.7999999999999998,0.0012724180205605678,1.3263284586377344,0.007428571428571429
jobguide360.com,2025-06-27,0.005,HIGH,1.0,1.0,,1.0,-0.4444444444444444,0.0015735915849387752,-1.1312483502975375,0.0071428571428571435
jobguide360.com,2025-06-28,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.0015735915849387737,-0.49159604012505786,0.006857142857142856
jobguide360.com,2025-06-29,0.008,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0015735915849387737,0.6853799305959163,0.006857142857142858
jobguide360.com,2025-06-30,0.008,HIGH,1.0,1.0,,1.0,0.0,0.0015735915849387737,0.6346477588219517,0.006857142857142858
jobguide360.com,2025-07-02,0.008,HIGH,1.0,1.0,,1.0,0.0,0.0016329931618553443,0.5858389564659531,0.007
jobguide360.com,2025-07-03,0.006,HIGH,1.0,1.0,,0.996,-0.25,0.0014638501094226804,-0.7364436872444151,0.0071428571428571435
jobguide360.com,2025-07-04,0.005,HIGH,1.0,1.0,,0.999,-0.16666666666666663,0.0013972762620114154,-1.3185237630800453,0.006571428571428571
jobguide360.com,2025-07-05,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0012149857925877663,-0.021615143657050355,0.006857142857142858
jobguide360.com,2025-07-06,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.0013801311186845795,-1.2618069831574348,0.006714285714285715
jobguide360.com,2025-07-07,0.003,HIGH,1.0,1.0,,1.0,-0.4,0.001825741858350453,-2.278347554678181,0.006
jobguide360.com,2025-07-08,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0017182493859683394,-1.5606715022891484,0.005428571428571429
jobguide360.com,2025-07-09,0.006,MEDIUM,1.0,1.0,,1.0,0.5,0.0013451854182689566,-0.33508312663333445,0.0051428571428571435
jobguide360.com,2025-07-10,0.007,MEDIUM,1.0,1.0,,1.0,0.16666666666666674,0.0014960264830860646,0.318431470490257,0.005285714285714287
jobguide360.com,2025-07-11,0.004,MEDIUM,1.0,1.0,,1.0,-0.4285714285714286,0.001573591584938765,-1.4709624638133736,0.005142857142857143
jobguide360.com,2025-07-12,0.006,MEDIUM,1.0,1.0,,1.0,0.5,0.0014142135623729593,-0.2250707666650907,0.004999999999999999
jobguide360.com,2025-07-13,0.006,MEDIUM,1.0,1.0,,1.0,0.0,0.0014638501094226693,-0.2483991297480054,0.0051428571428571435
jobguide360.com,2025-07-14,0.005,MEDIUM,1.0,1.0,,1.0,-0.16666666666666663,0.0011338934190275151,-0.9136892042764904,0.0054285714285714284
jobguide360.com,2025-07-16,0.005,MEDIUM,1.0,1.0,,1.0,0.0,0.0009759000729483407,-0.9615808240388771,0.005571428571428572
jobguide360.com,2025-07-17,0.004,MEDIUM,1.0,1.0,,1.0,-0.19999999999999996,0.0011126972805282028,-1.4947497213779415,0.005285714285714287
jobguide360.com,2025-07-18,0.005,MEDIUM,1.0,1.0,,1.0,0.25,0.000816496580927491,-0.804632536541992,0.005
jobguide360.com,2025-07-19,0.005,MEDIUM,1.0,1.0,,1.0,0.0,0.0006900655593420776,-0.7573812604139962,0.0051428571428571435
jobguide360.com,2025-07-20,0.004,MEDIUM,1.0,1.0,,1.0,-0.19999999999999996,0.0006900655593420743,-1.2949266922831009,0.004857142857142858
jobguide360.com,2025-07-21,0.005,MEDIUM,1.0,1.0,,1.0,0.25,0.0004879500364738685,-0.6179431733266711,0.004714285714285714
jobguide360.com,2025-07-22,0.009,MEDIUM,1.0,1.0,,1.0,0.7999999999999998,0.0017043362064925818,1.797818511426478,0.005285714285714285
jobguide360.com,2025-07-24,0.007,MEDIUM,1.0,1.0,,1.0,-0.2222222222222221,0.0018126539343498278,0.6177207681213001,0.005571428571428572
jobguide360.com,2025-07-25,0.005,,1.0,1.0,,1.0,-0.2857142857142857,0.0017043362064925838,-0.5684264822733103,0.005714285714285714
jobguide360.com,2025-07-26,0.007,,1.0,1.0,,1.0,0.3999999999999999,0.0017320508075687707,0.7322652607000205,0.006
jobguide360.com,2025-07-27,0.009,,1.0,1.0,,1.0,0.2857142857142856,0.001988059594775919,1.8714997770570647,0.006571428571428571
jobguide360.com,2025-07-28,0.006,,1.0,1.0,,1.0,-0.33333333333333326,0.0016761634196949453,0.02046097878773584,0.006857142857142858
jobguide360.com,2025-07-29,0.006,,1.0,1.0,,1.0,0.0,0.0015275252316518308,0.08741643854898781,0.006999999999999999
jobguide360.com,2025-07-30,0.006,,1.0,1.0,,1.0,0.0,0.001272418020560562,0.0659380473395731,0.006571428571428571
jobguide360.com,2025-07-31,0.007,,1.0,1.0,,1.0,0.16666666666666674,0.001272418020560562,0.6972675643678733,0.006571428571428571
jobguide360.com,2025-08-01,0.007,,1.0,1.0,,1.0,0.0,0.001069044967649531,0.7364436872444069,0.006857142857142858
jobguide360.com,2025-08-02,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.001272418020560562,-0.5525062514530339,0.006571428571428571
jobguide360.com,2025-08-03,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0007559289460182135,0.8768991729936744,0.006285714285714286
jobguide360.com,2025-08-04,0.004,HIGH,1.0,1.0,,1.0,-0.4285714285714286,0.0011547005383790918,-1.1789333796972006,0.005999999999999999
jobguide360.com,2025-08-05,0.005,,,,,,0.25,0.0012149857925877591,-0.4854431563459061,0.005857142857142858
jobguide360.com,2025-08-06,0.008,HIGH,1.0,1.0,,1.0,0.6000000000000001,0.0014638501094226745,1.5273885546246895,0.0061428571428571435
jobguide360.com,2025-08-07,0.004,,1.0,1.0,,1.0,-0.5,0.0016035674514744299,-1.1243231582166928,0.005714285714285715
jobguide360.com,2025-08-08,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0016035674514744277,-1.1867322079277567,0.005285714285714285
jobguide360.com,2025-08-09,0.005,,1.0,1.0,,1.0,0.25,0.0016035674514744277,-0.5358389113792553,0.005285714285714285
jobguide360.com,2025-08-10,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.0014638501094226693,0.1630814078110772,0.0051428571428571435
jobguide360.com,2025-08-11,0.004,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0014638501094226693,-1.1523188915567568,0.005142857142857143
jobguide360.com,2025-08-12,0.007,,1.0,1.0,,1.0,0.75,0.0016183471874252574,0.8620017270014102,0.0054285714285714284
jobguide360.com,2025-08-13,0.006,HIGH,1.0,1.0,,1.0,-0.1428571428571429,0.0012149857925877543,0.1630814078110778,0.0051428571428571435
jobguide360.com,2025-08-14,0.005,,1.0,1.0,,1.0,-0.16666666666666663,0.0011126972805282026,-0.5103967334713124,0.005285714285714285
jobguide360.com,2025-08-15,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.0009759000729483404,0.1630814078110772,0.005571428571428572
jobguide360.com,2025-08-16,0.006,HIGH,1.0,1.0,,1.0,0.0,0.0009511897312111452,0.14045601146429781,0.005714285714285714
jobguide360.com,2025-08-17,0.006,HIGH,1.0,1.0,,1.0,0.0,0.0009511897312111452,0.09640991543855806,0.005714285714285714
jobguide360.com,2025-08-18,0.005,HIGH,1.0,1.0,,1.0,-0.16666666666666663,0.0006900655593420847,-0.6266644503506312,0.005857142857142858
jobguide360.com,2025-08-19,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0007867957924692032,-1.294503847087315,0.005428571428571429
jobguide360.com,2025-08-20,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.0011547005383790857,-1.9027301872847033,0.004999999999999999
jobguide360.com,2025-08-21,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0012149857925877535,-1.1767262573277009,0.004857142857142858
jobguide360.com,2025-08-22,0.005,HIGH,1.0,1.0,,1.0,0.25,0.0011126972805282,-0.46002522320344896,0.004714285714285714
jobguide360.com,2025-08-23,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0009759000729483343,-0.417726115085729,0.004571428571428572
jobguide360.com,2025-08-24,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0007867957924691953,-0.417726115085729,0.004428571428571428
jobguide360.com,2025-08-25,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0007867957924691953,-0.37520221085315586,0.004428571428571428
jobguide360.com,2025-08-26,0.005,,1.0,0.999,,1.0,0.0,0.0007867957924691966,-0.31631792361406813,0.004571428571428572
jobguide360.com,2025-08-27,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0008997354108422266,1.3423642380413487,0.0051428571428571435
jobguide360.com,2025-08-28,0.006,,1.0,1.0,,1.0,-0.1428571428571429,0.0007867957924692048,0.5033865892655057,0.0054285714285714284
jobguide360.com,2025-08-29,0.007,HIGH,1.0,1.0,,1.0,0.16666666666666674,0.0009511897312111469,1.2811429210735432,0.005714285714285714
jobguide360.com,2025-08-30,0.009,,1.0,1.0,,1.0,0.2857142857142856,0.00149602648308607,2.5768560138056773,0.006285714285714286
jobguide360.com,2025-08-31,0.005,HIGH,1.0,1.0,,1.0,-0.4444444444444444,0.00149602648308607,-0.32559700736466013,0.006285714285714285
jobguide360.com,2025-09-01,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.0013972762620114148,0.40034527412553084,0.0064285714285714285
jobguide360.com,2025-09-02,0.011,HIGH,1.0,1.0,,1.0,0.8333333333333333,0.002058663459163467,3.2676096350805532,0.007285714285714285
jobguide360.com,2025-09-03,0.007,HIGH,1.0,1.0,,1.0,-0.36363636363636354,0.002058663459163467,0.7911548052851863,0.007285714285714285
jobguide360.com,2025-09-04,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.0021930626551750544,-0.4260064336150996,0.0071428571428571435
jobguide360.com,2025-09-05,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0021930626551750544,0.8309489698387565,0.0071428571428571435
jobguide360.com,2025-09-06,0.004,HIGH,1.0,1.0,,1.0,-0.4285714285714286,0.002299068134204361,-1.0386862122984462,0.0064285714285714285
jobguide360.com,2025-09-07,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0024299715851757485,-1.0386862122984462,0.006285714285714286
jobguide360.com,2025-09-08,0.004,HIGH,1.0,0.999,,1.0,0.0,0.0025819888974715397,-1.002587960599034,0.006
jobguide360.com,2025-09-09,0.008,,1.0,0.998,,1.0,1.0,0.0017182493859683396,1.3652963128460287,0.005571428571428572
jobguide360.com,2025-09-10,0.006,HIGH,1.0,1.0,,1.0,-0.25,0.0016183471874252572,0.14104468131749892,0.0054285714285714284
jobguide360.com,2025-09-11,0.01,,1.0,1.0,,1.0,0.6666666666666667,0.002340126166724801,2.2781040174536247,0.0061428571428571435
jobguide360.com,2025-09-12,0.006,HIGH,1.0,1.0,,1.0,-0.4,0.0023094010767584234,0.07348722636947133,0.005999999999999999
jobguide360.com,2025-09-13,0.007,,1.0,1.0,,1.0,0.16666666666666674,0.002149196970742156,0.5866700383432107,0.0064285714285714285
jobguide360.com,2025-09-14,0.005,HIGH,1.0,1.0,,1.0,-0.2857142857142857,0.0019880595947759203,-0.49286533229751384,0.006571428571428571
jobguide360.com,2025-09-15,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0017994708216847765,-0.4727407451547611,0.006714285714285714
jobguide360.com,2025-09-16,0.005,HIGH,1.0,1.0,,1.0,0.0,0.001799470821684774,-0.45293484266882106,0.006285714285714285
jobguide360.com,2025-09-17,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.001999999999999908,-0.965475456520133,0.006
jobguide360.com,2025-09-18,0.006,HIGH,1.0,1.0,,1.0,0.5,0.0009759000729483398,0.07272934540842435,0.0054285714285714284
jobguide360.com,2025-09-19,0.005,HIGH,1.0,1.0,,1.0,-0.16666666666666663,0.0009511897312111419,-0.5301960147393292,0.005285714285714287
jobguide360.com,2025-09-20,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.0006900655593420766,0.0,0.005142857142857143
jobguide360.com,2025-09-21,0.005,HIGH,1.0,1.0,,1.0,-0.16666666666666663,0.0006900655593420766,-0.5806972553108382,0.0051428571428571435
jobguide360.com,2025-09-22,0.006,HIGH,1.0,1.0,,1.0,0.19999999999999996,0.0007559289460182029,-0.019473923241425228,0.005285714285714287
jobguide360.com,2025-09-23,0.004,HIGH,1.0,1.0,,1.0,-0.33333333333333337,0.0008997354108422244,-1.1481209945740314,0.005142857142857143
jobguide360.com,2025-09-24,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0008997354108422244,-1.110423426292895,0.0051428571428571435
jobguide360.com,2025-09-25,0.006,HIGH,1.0,1.0,,1.0,0.5,0.0008997354108422244,-4.923546051741699e-16,0.0051428571428571435
jobguide360.com,2025-09-26,0.005,HIGH,1.0,1.0,,1.0,-0.16666666666666663,0.0008997354108422244,-0.5301960147393288,0.0051428571428571435
jobguide360.com,2025-09-27,0.003,HIGH,1.0,1.0,,1.0,-0.4,0.0011126972805281978,-1.5399784650739927,0.004714285714285714
jobguide360.com,2025-09-28,0.007,HIGH,1.0,1.0,,1.0,1.3333333333333335,0.0014142135623729586,0.6341087797363505,0.005
jobguide360.com,2025-09-29,0.01,HIGH,1.0,1.0,,1.0,0.4285714285714286,0.002370453040886329,2.1674137257901953,0.005571428571428572
jobguide360.com,2025-09-30,0.008,,1.0,1.0,,1.0,-0.19999999999999996,0.002410295378065403,1.0489643928858916,0.0061428571428571435
jobguide360.com,2025-10-01,0.008,HIGH,1.0,1.0,,1.0,0.0,0.00228868854108524,0.9964479059297271,0.006714285714285714
jobguide360.com,2025-10-02,0.009,,1.0,1.0,,1.0,0.125,0.0024102953780654073,1.6588530028928223,0.0071428571428571435
jobguide360.com,2025-10-03,0.006,HIGH,1.0,1.0,,1.0,-0.33333333333333326,0.0022886885410852422,0.03666687739645043,0.007285714285714285
jobguide360.com,2025-10-04,0.006,HIGH,1.0,1.0,,1.0,0.0,0.0014960264830860797,0.018420106929665146,0.007714285714285714
jobguide360.com,2025-10-05,0.007,HIGH,1.0,1.0,,1.0,0.16666666666666674,0.0014960264830860797,0.5710233148196233,0.007714285714285714
jobguide360.com,2025-10-06,0.003,HIGH,1.0,1.0,,1.0,-0.5714285714285714,0.0019760470401186184,-1.580702496592028,0.006714285714285714
jobguide360.com,2025-10-07,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0021157009420497298,-1.0418266454811091,0.006142857142857143
jobguide360.com,2025-10-08,0.003,HIGH,1.0,1.0,,1.0,-0.25,0.002225394561056663,-1.5262428977717835,0.0054285714285714284
jobguide360.com,2025-10-09,0.004,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.0016035674514744255,-0.935757589301647,0.004714285714285714
jobguide360.com,2025-10-10,0.008,HIGH,1.0,1.0,,1.0,1.0,0.0019999999999999046,1.1218747608097077,0.005
jobguide360.com,2025-10-11,0.005,HIGH,1.0,1.0,,1.0,-0.375,0.001951800145896968,-0.3770369514319265,0.004857142857142858
jobguide360.com,2025-10-12,0.003,HIGH,1.0,1.0,,1.0,-0.4,0.0017994708216847646,-1.4007586669694552,0.004285714285714286
jobguide360.com,2025-10-13,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0017994708216847646,-1.3015265196593404,0.004285714285714286
jobguide360.com,2025-10-14,0.005,HIGH,1.0,1.0,,1.0,0.6666666666666667,0.001812653934349823,-0.23177869528180034,0.004428571428571428
jobguide360.com,2025-10-15,0.004,HIGH,1.0,1.0,,1.0,-0.19999999999999996,0.0017182493859683355,-0.7421423002351978,0.004571428571428572
jobguide360.com,2025-10-16,0.006,HIGH,1.0,1.0,,1.0,0.5,0.001772810520855728,0.30014866071939555,0.004857142857142858
jobguide360.com,2025-10-17,0.006,HIGH,1.0,1.0,,1.0,0.0,0.00127241802056055,0.2672612419124097,0.004571428571428572
jobguide360.com,2025-10-18,0.006,HIGH,1.0,1.0,,1.0,0.0,0.001380131118684568,0.2672612419124102,0.004714285714285714
jobguide360.com,2025-10-19,0.008,HIGH,1.0,1.0,,1.0,0.33333333333333326,0.001618347187425259,1.2482824020323784,0.0054285714285714284
jobguide360.com,2025-10-20,0.003,HIGH,1.0,1.0,,1.0,-0.625,0.001618347187425259,-1.2636915365544383,0.0054285714285714284
jobguide360.com,2025-10-21,0.003,HIGH,1.0,1.0,,1.0,0.0,0.0018644544714715072,-1.1993862652203247,0.0051428571428571435
jobguide360.com,2025-10-23,0.005,HIGH,1.0,1.0,,1.0,0.6666666666666667,0.0017994708216847704,-0.19729717305790448,0.005285714285714285
jobguide360.com,2025-10-24,0.005,HIGH,1.0,1.0,,1.0,0.0,0.00177281052085573,-0.21540149408548795,0.005142857142857143
jobguide360.com,2025-10-25,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0017320508075687672,-0.23387158856605236,0.005
jobguide360.com,2025-10-26,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0018644544714715074,0.7451973892440301,0.0051428571428571435
jobguide360.com,2025-10-27,0.009,HIGH,1.0,1.0,,1.0,0.2857142857142856,0.002138089935299307,1.596468597920824,0.005285714285714287
jobguide360.com,2025-10-28,0.004,HIGH,1.0,1.0,,1.0,-0.5555555555555556,0.001988059594775916,-0.8038454813782362,0.0054285714285714284
jobguide360.com,2025-10-29,0.004,HIGH,1.0,1.0,,1.0,0.0,0.0018126539343498295,-0.7535022661942866,0.005571428571428573
jobguide360.com,2025-10-30,0.006,HIGH,1.0,1.0,,1.0,0.5,0.0017994708216847728,0.2972864021326187,0.005714285714285714
jobguide360.com,2025-10-31,0.005,HIGH,1.0,1.0,,1.0,-0.16666666666666663,0.0017994708216847728,-0.18071429843167885,0.005714285714285714
jobguide360.com,2025-11-01,0.005,HIGH,1.0,1.0,,1.0,0.0,0.0017994708216847728,-0.13145644815820837,0.005714285714285713
jobguide360.com,2025-11-02,0.007,HIGH,1.0,1.0,,1.0,0.3999999999999999,0.0017994708216847728,1.1026648248083106,0.005714285714285714
